Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
-2.31,-6.0299997,6.3999996,0.0,-0.01,0.01,1545103907292,0,9.091589039436409
-0.66999996,-6.48,6.99,-0.07,0.0,0.07,1545103907493,0,9.555071948781967
-2.45,-5.17,7.8799996,0.0,0.14,-0.16,1545103907693,0,9.737853649341838
-2.49,-7.56,5.9,0.0,0.0,0.24,1545103907893,0,9.90775958529475
-2.57,-5.7799997,6.7799997,0.11,-0.089999996,0.07,1545103908093,0,9.27263136676964
-2.96,-8.97,5.97,0.03,0.22,-0.34,1545103908293,0,11.174229279910092
-1.28,-4.31,7.83,0.02,0.0,0.21,1545103908494,0,9.029030955755994
-3.62,-4.22,12.09,0.04,-0.19999999,0.45999998,1545103908694,0,13.307174756498842
-2.97,-4.5099998,6.95,-0.02,0.06,-0.17,1545103908894,0,8.801335023506379
-3.27,-8.599999,8.82,0.02,0.19,-0.02,1545103909094,0,12.745402418127133
-2.55,-7.47,8.559999,-0.03,-0.25,0.41,1545103909292,0,11.643752955125807
-1.4399999,-6.19,6.67,-0.089999996,-0.08,-0.17,1545103909492,0,9.212958249769724
-2.8899999,-5.8199997,7.1099997,-0.07,0.12,-0.14999999,1545103909692,0,9.632060613596666
-2.56,-7.4199996,6.8399997,0.14,0.16,-0.32999998,1545103909892,0,10.411320279388212
-2.78,-7.1499996,6.52,0.0,-0.26999998,0.66999996,1545103910092,0,10.06783463710048
-0.82,-7.5499997,8.13,-0.13,-0.099999994,-0.22,1545103910292,0,11.125277321037895
-0.9,-6.8799996,7.96,-0.12,-0.02,-0.04,1545103910492,0,10.559639884768806
-4.1,-4.68,7.66,0.01,-0.03,-0.02,1545103910692,0,9.86853585898131
-0.63,-4.36,7.81,-0.01,-0.39999998,0.35,1545103910892,0,8.966749689826297
-1.03,-10.36,7.95,0.02,0.06,-0.55,1545103911092,0,13.099351128968182
-2.08,-8.889999,5.3199997,-0.049999997,0.14,-0.17999999,1545103911292,0,10.566971137842721
-1.0699999,-5.3599997,2.58,0.0,-0.24,0.14,1545103911492,0,6.044079464236064
-1.4699999,-6.8999996,5.58,-0.03,0.089999996,-0.65,1545103911692,0,8.994848202499037
-0.7,-4.64,14.049999,0.17,0.21,0.049999997,1545103911892,0,14.812902210573085
-0.39999998,-3.82,6.5899997,0.17,-0.01,0.24,1545103912092,0,7.627614045689523
-1.37,-2.7,5.95,0.07,-0.049999997,0.19999999,1545103912292,0,6.676031755466716
-1.49,-4.5699997,12.19,0.02,-0.07,0.17999999,1545103912521,1,13.103476533271621
-1.49,-4.5699997,12.19,-0.04,-0.07,0.049999997,1545103912693,1,13.103476533271621
-1.12,-7.64,9.4,-0.13,-0.07,0.14999999,1545103912893,1,12.164867446873394
-0.95,-5.35,9.139999,-0.03,-0.17,0.24,1545103913093,1,10.633183047422865
-0.44,-4.44,16.93,0.0,-0.089999996,0.12,1545103913293,1,17.50805814475152
-2.85,-4.17,5.12,-0.13,-0.12,0.17999999,1545103913493,1,7.1920650720081785
-1.5899999,-2.12,6.48,0.089999996,-0.14,0.22,1545103913694,1,7.000921345223071
-1.8499999,-7.37,4.69,0.0,-0.13,0.08,1545103913894,1,8.929473647981723
-1.8499999,-7.37,4.69,-0.07,-0.22,0.12,1545103914092,1,8.929473647981723
0.03,-2.0,4.56,-0.22,-0.17,0.03,1545103914293,1,4.979407595286813
-1.54,-8.53,4.27,-0.049999997,-0.22999999,-0.22999999,1545103914492,1,9.662577295939215
-0.25,-5.19,7.43,-0.07,-0.26,-0.35999998,1545103914692,1,9.066614583183735
-2.21,0.0,8.23,0.099999994,-0.29,-0.72999996,1545103914892,1,8.521560889883965
-1.9699999,-5.5299997,4.61,0.21,-0.48,-1.05,1545103915092,1,7.464174186606319
-13.17,1.4499999,1.6999999,-0.24,-0.84,-2.0,1545103915292,1,13.358195962404505
-21.529999,-16.869999,12.63,-0.45,-4.61,-0.98999995,1545103915492,1,30.127306935735263
2.33,1.12,5.72,0.0,-0.06,-1.26,1545103915692,1,6.277077345389333
0.89,13.219999,-0.26999998,-4.21,-1.2099999,-4.8399997,1545103915892,1,13.25267420369191
5.14,13.79,2.08,0.26,-0.45,0.72999996,1545103916092,1,14.86304477554986
6.35,10.33,1.86,0.17,-0.099999994,0.089999996,1545103916292,0,12.267477328285551
5.2799997,7.91,1.36,0.0,0.0,0.0,1545103916492,0,9.607085761665713
5.39,8.74,0.94,0.0,0.0,0.0,1545103916692,0,10.311319023286982
5.18,8.25,1.02,0.0,0.0,0.0,1545103916892,0,9.794656706592631
5.3199997,8.5199995,1.16,0.0,0.0,0.0,1545103917092,0,10.111300029570895
