Acc_X,Acc_Y,Acc_Z,gyro_X,gyro_Y,gyro_Z,time,status,Acc
-1.7199999,-5.2599998,11.65,0.0,0.0,0.0,1545104103303,0,12.897615963890383
-0.22,-5.21,7.04,0.0,0.0,0.0,1545104103503,0,8.760941730202296
-3.27,-7.6499996,8.09,0.0,0.16,-0.13,1545104103702,0,11.604460085673962
-1.92,-7.19,3.75,-0.01,-0.03,0.12,1545104103903,0,8.3333666666
-0.61,-4.4,9.86,-0.07,-0.26999998,0.089999996,1545104104103,0,10.81442092763177
-4.33,-5.49,11.469999,0.01,0.049999997,-0.01,1545104104303,0,13.433163330355251
-1.8,-6.06,7.3199997,-0.01,0.28,-0.42999998,1545104104503,0,9.671917886748217
-1.15,-3.98,4.15,0.03,-0.19,0.19999999,1545104104702,0,5.863906547686448
-3.08,-6.6499996,6.99,0.0,-0.08,-0.19999999,1545104104903,0,10.12763519682656
-2.6699998,-10.5,7.8599997,-0.22,-0.01,-0.11,1545104105103,0,13.385010056626783
0.099999994,-4.0499997,3.3999999,-0.01,0.14999999,-0.08,1545104105302,0,5.28890318391253
-4.5299997,-5.68,9.36,0.12,0.06,0.01,1545104105502,0,11.848750874332707
-2.3799999,-6.58,7.21,0.0,0.049999997,0.08,1545104105702,0,10.04713389599243
-2.3899999,-10.71,1.76,-0.25,-0.17,0.22999999,1545104105902,0,11.11367623795115
-0.68,-7.21,6.18,-0.089999996,-0.04,-0.07,1545104106102,0,9.520446418104564
-1.93,-4.27,4.38,-0.03,0.14,-0.049999997,1545104106302,0,6.414218580622273
-1.7099999,-7.29,8.07,0.0,-0.17,0.41,1545104106501,0,11.008773758144002
2.24,-10.04,6.81,0.12,-0.24,0.13,1545104106702,0,12.336745924270305
-1.49,-8.58,4.81,0.0,0.45,-0.59,1545104106902,0,9.948497373975629
-1.87,-0.19,12.82,-0.26,0.22999999,0.72999996,1545104107102,0,12.957059851679315
-2.09,-4.17,13.059999,0.12,0.16,0.72999996,1545104107301,1,13.867969349547936
-0.47,-0.88,10.0,0.06,0.24,0.76,1545104107502,1,10.049641784660786
-1.54,0.98999995,4.17,0.07,0.51,1.29,1545104107702,1,4.5541848777799965
3.49,4.1,0.93,-0.17,1.0,2.33,1545104107902,1,5.46397291354926
0.049999997,39.82,33.26,0.61,4.21,-2.81,1545104108102,1,51.88316200849462
-0.62,6.06,17.67,-1.42,-0.04,0.98999995,1545104108301,1,18.690556439014866
-0.62,6.06,17.67,-1.5799999,2.9299998,2.9399998,1545104108503,1,18.690556439014866
4.47,16.84,1.5999999,-0.02,1.03,1.7099999,1545104108703,1,17.496471063617374
-4.0499997,7.0099998,11.17,-0.66999996,-0.71999997,1.25,1545104108903,1,13.795343227553278
-4.0499997,7.0099998,11.17,0.48,-0.58,0.98999995,1545104109103,0,13.795343227553278
-1.64,8.76,2.5,0.0,-0.06,0.07,1545104109302,0,9.256197923553708
-1.9599999,10.17,1.56,0.02,-0.03,0.04,1545104109502,0,10.473972484592462
-1.4499999,8.95,2.25,0.0,-0.01,0.0,1545104109702,0,9.341707537168995
-2.6799998,9.9,1.54,0.0,0.0,0.0,1545104109902,0,10.37130651981707
-3.1299999,9.969999,0.78999996,0.0,0.0,0.0,1545104110102,0,10.479593473546624
-2.74,9.33,1.4599999,0.01,0.0,0.0,1545104110302,0,9.833010714323462
-2.18,9.44,1.3299999,0.0,0.0,0.0,1545104110502,0,9.779309777995582
-2.37,9.9,0.90999997,0.0,0.0,0.0,1545104110702,0,10.220322888509932
-2.6299999,9.73,0.83,0.01,-0.01,0.0,1545104110902,0,10.113293206171766
-2.08,9.75,1.42,0.0,0.0,0.0,1545104111102,0,10.070019860953602
